frequency_hz,wavelength_m,amplitude_pp_mm,wind_power_w,endpoint_strain_microstrain,endpoint_ok,damper_ok
39.700000000000294,3.3742640065382132,7.945179038677728,2.083293191437152e-07,115.98114771449673,True,True
39.800000000000296,3.365837871464293,7.942770529624192,2.0836835926280995e-07,116.52724076146883,True,True
39.9000000000003,3.3574540989445656,7.940157195330945,2.082724411807827e-07,117.07138737462621,True,True
40.0000000000003,3.349112371230666,7.9375438610377,2.081719982026961e-07,117.61657585552939,True,True
40.1000000000003,3.34081237374371,7.935148304602225,2.0820574964368135e-07,118.16604756617663,True,True
40.2000000000003,3.332553795034899,7.932752748166751,2.0823507785688953e-07,118.71658998887409,True,True
40.3000000000003,3.3243363267466757,7.930139413873504,2.0812117153971619e-07,119.26492631033847,True,True
40.400000000000304,3.3161596635744575,7.927743857438031,2.0814164180388443e-07,119.81758932236531,True,True
40.500000000000306,3.3080235032289527,7.925348301002555,2.0815774367061954e-07,120.37131834363196,True,True
40.60000000000031,3.2999275463990356,7.92273496670931,2.0803057370294264e-07,120.92278792827501,True,True
40.70000000000031,3.291871496715133,7.920339410273834,2.0803793722509608e-07,121.47862801379563,True,True
40.80000000000031,3.2838550607132033,7.917943853838361,2.0804098839333763e-07,122.03552940350602,True,True
40.90000000000031,3.2758779477992364,7.915548297402885,2.0803974519850816e-07,122.59349054157595,True,True
41.00000000000031,3.2679398702141658,7.91315274096741,2.0803422576230876e-07,123.1525098719317,True,True
41.100000000000314,3.2600405429994863,7.910539406674166,2.0788537195961824e-07,123.70918011345015,True,True
41.200000000000315,3.2521796839631927,7.908361628096461,2.0801043129246586e-07,124.27371688396164,True,True
41.30000000000032,3.2443570136463267,7.905748293803215,2.0785303911196916e-07,124.83246272067828,True,True
41.40000000000032,3.236572255289959,7.9035705152255105,2.0796975248349718e-07,125.3991379860813,True,True
41.50000000000032,3.2288251348026256,7.900957180932264,2.0780390759576764e-07,125.95995303377411,True,True
41.60000000000032,3.221115380728345,7.898779402354558,2.0791233877636647e-07,126.5287607209031,True,True
41.70000000000032,3.2134427242149357,7.896166068061313,2.0773812771766742e-07,127.09163859348757,True,True
41.800000000000324,3.2058068989829107,7.893988289483608,2.0783834147839802e-07,127.66257262720727,True,True
41.900000000000325,3.198207641294766,7.8915927330481335,2.077951717584925e-07,128.23104562450013,True,True
42.00000000000033,3.1906446899247434,7.889197176612659,2.0774791368927985e-07,128.80056123999535,True,True
42.10000000000033,3.1831177861289586,7.887019398034954,2.078360292173152e-07,129.37469023317868,True,True
42.20000000000033,3.1756266736160246,7.88440606374171,2.0764121022799016e-07,129.94271409053053,True,True
42.30000000000033,3.1681710985180764,7.882228285164005,2.0772126906447745e-07,130.51895431188274,True,True
42.40000000000033,3.1607508093621157,7.87983272872853,2.0765785990256298e-07,131.0926417623145,True,True
42.500000000000334,3.1533655570419445,7.877437172293056,2.0759045773736162e-07,131.66736407403423,True,True
42.600000000000335,3.146015094790305,7.875259393715351,2.0765865049955845e-07,132.2467767628852,True,True
42.70000000000034,3.1386991781515445,7.872863837279876,2.075833213741489e-07,132.82358118563673,True,True
42.80000000000034,3.13141756495454,7.870468280844402,2.0750405658623065e-07,133.40141582834084,True,True
42.90000000000034,3.1241700152861447,7.868290502266697,2.0756052348807238e-07,133.9839875275812,True,True
43.00000000000034,3.116956291464918,7.8661127236889925,2.0761316731758533e-07,134.567620695319,True,True
43.10000000000034,3.1097761580151912,7.863717167253516,2.075221944100881e-07,135.14857108140248,True,True
43.200000000000344,3.102629381641584,7.861321610818041,2.0742736186510424e-07,135.7305455217475,True,True
43.300000000000345,3.095515731203808,7.859143832240337,2.074684661162321e-07,136.317319824911,True,True
43.40000000000035,3.088434977691859,7.85696605366263,2.0750580340987223e-07,136.90514974001763,True,True
43.50000000000035,3.0813868942014975,7.8547882750849265,2.0753938679087243e-07,137.49403382175905,True,True
43.60000000000035,3.0743712559101333,7.852392718649452,2.0742924915710616e-07,138.0801411170174,True,True
43.70000000000035,3.06738784005296,7.849997162213976,2.0731534764499588e-07,138.6672647738427,True,True
43.80000000000035,3.0604364258995416,7.847819383636272,2.0733762735184274e-07,139.2592676898602,True,True
43.900000000000354,3.0535167947305775,7.845641605058568,2.073562113282759e-07,139.85231891125164,True,True
44.000000000000355,3.046628729815045,7.843463826480863,2.0737111313186032e-07,140.4464169915321,True,True
44.10000000000036,3.039772016387729,7.84128604790316,2.0738234642033031e-07,141.04156048397712,True,True
44.20000000000036,3.0329464416268976,7.839108269325455,2.0738992494997704e-07,141.63774794163263,True,True
44.30000000000036,3.0261517946324155,7.8367127128899785,2.0725367256401593e-07,142.23102539676447,True,True
